Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V20260704001746622211000,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 16:11:16",Outros,526714,URBANO,10,120,Sim,300,300,0,-10.6914432,-48.4065402,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001746622211000F1.jpg,Sim
V20260704001755659277368,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 16:14:42",Mangueira,526718,URBANO,14,150,Sim,300,300,0,-10.6905602,-48.4070067,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001755659277368F1.jpg,Sim
V20260704001808038185690,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 16:28:05",Outros,446554,URBANO,7,50,Sim,50,200,0,-10.6982108,-48.4114448,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001808038185690F1.jpg,Sim
V20260704001816302217244,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 16:32:21",Mangueira,474160,URBANO,14,130,Sim,250,50,0,-10.696387,-48.4104363,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001816302217244F1.jpg,Não
V20260704001818182385742,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 16:51:15",Outros,473884,URBANO,13,110,Sim,0,50,0,-10.6951056,-48.4100982,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001818182385742F1.jpg,Não
V20260704001900818873734,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 16:54:14",Oiti,473929,URBANO,8,70,Sim,50,200,0,-10.6943098,-48.4099213,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001900818873734F1.jpg,Sim
V20260704001910814866710,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 16:55:34",Oiti,473929,URBANO,6,60,Sim,50,200,0,-10.6943801,-48.4098398,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001910814866710F1.jpg,Não
V20260704001912765085901,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 16:58:36",Oiti,473661,URBANO,7,70,Sim,50,300,0,-10.6940786,-48.4098058,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001912765085901F1.jpg,Não
V20260704001920205975231,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 16:59:49",Oiti,473661,URBANO,7,50,Sim,50,300,0,-10.6940033,-48.4097305,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001920205975231F1.jpg,Não
V20260704001929444386573,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:05:14",Oiti,47604190,URBANO,7,50,Sim,50,250,0,-10.6939646,-48.4083668,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001929444386573F1.jpg,Sim
V20260704001938557878217,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:06:16",Outros,475630,URBANO,7,80,Sim,0,250,0,-10.6939246,-48.4084015,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001938557878217F1.jpg,Não
V20260704001941273944027,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:07:57",Oiti,473188,URBANO,6,60,Sim,,300,0,-10.6943222,-48.4084813,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001941273944027F1.jpg,Não
V20260704001947980870501,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:13:34",Outros,431192,URBANO,9,90,Sim,0,50,0,-10.6956606,-48.4081344,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001947980870501F1.jpg,Não
V20260704001958001533593,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:15:30",Oiti,431659,URBANO,5.5,50,Sim,150,300,0,-10.6957294,-48.408039,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704001958001533593F1.jpg,Não
V20260704002004715292601,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:22:00",Oiti,1580117,URBANO,7.5,60,Sim,50,300,0,-10.6969703,-48.4073181,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002004715292601F1.jpg,Não
V20260704002011800132495,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:24:03",Oiti,430651,URBANO,4,60,Sim,300,300,0,-10.6973509,-48.4073355,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002011800132495F1.jpg,Não
V20260704002018247646815,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:30:54",Oiti,431972,URBANO,8,50,Sim,0,200,0,-10.6987616,-48.40769,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002018247646815F1.jpg,Não
V20260704002024600118802,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:33:12",Oiti,430657,URBANO,12,130,Sim,300,50,0,-10.6993136,-48.4077376,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002024600118802F1.jpg,Não
V20260704002031338470341,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:35:36",Outros,1275296,URBANO,11,70,Sim,300,50,0,-10.6999243,-48.4078858,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002031338470341F1.jpg,Não
V20260704002043554195254,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:43:00",Oiti,1290023,URBANO,6,70,Sim,300,300,0,-10.6989146,-48.4071684,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002043554195254F1.jpg,Não
V20260704002052672298470,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:44:24",Oiti,1275295,URBANO,5,50,Sim,300,300,0,-10.6989442,-48.4074875,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002052672298470F1.jpg,Não
V20260704002059087403104,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 17:47:20",Mangueira,429056,URBANO,10,120,Sim,300,300,0,-10.6990859,-48.4062676,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002059087403104F1.jpg,Não
V20260704002109946197155,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 18:03:05",Oiti,1585341,URBANO,5,50,Sim,300,200,0,-10.6976125,-48.4057881,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002109946197155F1.jpg,Não
V20260704002116123741638,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 18:07:50",Outros,42233414,URBANO,10,70,Sim,0,50,0,-10.696758,-48.4041425,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002116123741638F1.jpg,Não
V20260704002122060561710,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 15:13:42",Pequi,1603505,URBANO,11,130,Sim,300,50,0,-10.6735206,-48.4041721,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002122060561710F1.jpg,Não
V20260704002128286321427,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 15:21:19",Outros,475122,URBANO,14,160,Sim,300,100,0,-10.6708083,-48.403495,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002128286321427F1.jpg,Não
V20260704002135083071557,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 15:22:59",Mangueira,475122,URBANO,20,190,Sim,300,200,0,-10.6710575,-48.4038306,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002135083071557F1.jpg,Não
V20260704002142294409402,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 15:24:18",Cajueiro,475122,URBANO,20,160,Sim,300,200,0,-10.6710603,-48.4038216,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002142294409402F1.jpg,Não
V20260704002157285075470,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 15:25:34",Mangueira,475122,URBANO,20,180,Sim,300,200,0,-10.6710577,-48.4038234,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002157285075470F1.jpg,Não
V20260704002204499887885,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 15:27:32",Cajueiro,475123,URBANO,15,160,Sim,300,200,0,-10.6714599,-48.4034734,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002204499887885F1.jpg,Não
V20260704002211541319055,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 15:28:44",Outros,475123,URBANO,5,50,Sim,300,300,0,-10.6716373,-48.4032964,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002211541319055F1.jpg,Não
V20260704002218587870397,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 15:47:07",Cajueiro,1861711,URBANO,5,50,Não,300,300,0,-10.6582244,-48.3981421,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002218587870397F1.jpg,Não
V20260704002225411527379,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:03:06",Outros,832937,URBANO,15,145,Sim,200,50,0,-10.6791799,-48.4054863,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002225411527379F1.jpg,Não
V20260704002233799134308,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:05:53",Pequi,1165316,URBANO,12,130,Sim,100,200,0,-10.6796907,-48.404096,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002233799134308F1.jpg,Não
V20260704002240186404805,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:07:01",Oiti,474115,URBANO,7,50,Sim,0,200,0,-10.6798654,-48.4039449,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002240186404805F1.jpg,Não
V20260704002249281658071,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:12:05",Oiti,527587,URBANO,4,30,Sim,,,0,-10.6716548,-48.4000889,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002249281658071F1.jpg,Não
V20260704002258703861710,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:14:51",Outros,476064,URBANO,2,20,Sim,,,0,-10.6744386,-48.4012924,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002258703861710F1.jpg,Não
V20260704002305432823233,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:16:58",Outros,476064,URBANO,2,20,Sim,,,0,-10.6748477,-48.4013022,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002305432823233F1.jpg,Não
V20260704002312258387398,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:18:25",Outros,1888080,URBANO,2,20,Sim,,,0,-10.6747529,-48.4011653,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002312258387398F1.jpg,Não
V20260704002319027604936,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:19:54",Oiti,476065,URBANO,2,20,Sim,,,0,-10.6754554,-48.4014682,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002319027604936F1.jpg,Não
V20260704002328684574281,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:23:08",Oiti,527042,URBANO,2,20,Sim,,,0,-10.6759163,-48.401696,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002328684574281F1.jpg,Não
V20260704002337558773696,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:24:22",Oiti,476066,URBANO,2,20,,,,0,-10.6760654,-48.4017493,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002337558773696F1.jpg,Não
V20260704002343603880328,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:25:53",Oiti,52928120,URBANO,2,20,Sim,,,0,-10.6766946,-48.401648,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002343603880328F1.jpg,Sim
V20260704002350277066078,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:58:10",Oiti,527304,URBANO,2,20,Sim,,,0,-10.6767444,-48.4019671,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002350277066078F1.jpg,Não
V20260704002658515296340,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 16:59:30",Oiti,476067,URBANO,2,20,Sim,,,0,-10.6770214,-48.4021749,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704002658515296340F1.jpg,Não
V20260704014207156519989,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 17:00:45",Oiti,476067,URBANO,2,20,Sim,,,0,-10.676995,-48.4021166,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704014207156519989F1.jpg,Não
V20260704014213574379386,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 17:07:16",Oiti,527305,URBANO,2,20,Sim,,,0,-10.6776698,-48.402325,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704014213574379386F1.jpg,Não
V20260704014222735601210,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 17:09:19",Oiti,476068,URBANO,2,20,Sim,,,0,-10.6778993,-48.4024414,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704014222735601210F1.jpg,Não
V20260704014229363914713,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 17:12:04",Mangueira,476069,URBANO,3,30,Sim,,,0,-10.678469,-48.4027055,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704014229363914713F1.jpg,Não
V20260704014239443781797,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 17:13:15",Cajueiro,476069,URBANO,3.5,30,Sim,,,0,-10.6786575,-48.4028015,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704014239443781797F1.jpg,Não
V20260704014249307673011,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 17:19:17",Oiti,527300,URBANO,2,20,Sim,,,0,-10.6790005,-48.4028871,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704014249307673011F1.jpg,Não
V20260704014256716900433,Rota Teste Porto Nacional,Enecol Centro,"03/07/2026, 17:20:27",Oiti,527302,URBANO,2,20,Sim,,,0,-10.6791669,-48.4029225,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260704014256716900433F1.jpg,Não
V20260706144601751503794,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 14:45:59",Outros,1262744,URBANO,3.5,20,Sim,300,300,0,-10.6647805,-48.3998393,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706144601751503794F1.jpg,Não
V20260706144731894677558,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 14:47:28",Outros,1262744,URBANO,4,20,Sim,300,300,0,-10.6649818,-48.3995363,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706144731894677558F1.jpg,Não
V20260706145222623368251,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 14:52:19",Cajueiro,1446610,URBANO,7,50,Sim,100,300,0,-10.6694759,-48.3992148,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706145222623368251F1.jpg,Não
V20260706145405000609421,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 14:54:02",Eucalipto,1446610,URBANO,,70,,300,300,0,-10.6695988,-48.3992211,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706145405000609421F1.jpg,Não
V20260706145607342034813,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 14:56:04",Outros,527318,URBANO,17,140,Sim,300,300,0,-10.6702485,-48.3995309,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706145607342034813F1.jpg,Não
V20260706150347292227426,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:03:44",Oiti,527031,URBANO,2,25,Sim,300,300,0,-10.6804883,-48.403275,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706150347292227426F1.jpg,Não
V20260706150442006992807,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:04:39",Oiti,527031,URBANO,2,25,Sim,300,300,0,-10.6804575,-48.4034653,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706150442006992807F1.jpg,Não
V20260706151036773389226,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:10:35",Oiti,476070,URBANO,3.5,40,Sim,300,300,0,-10.6815559,-48.403861,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706151036773389226F1.jpg,Não
V20260706151235200248833,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:12:33",Oiti,476070,URBANO,4,40,Sim,300,300,0,-10.6815328,-48.4037954,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706151235200248833F1.jpg,Não
V20260706151401715172471,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:13:59",Oiti,476070,URBANO,4.5,40,Sim,300,300,0,-10.681579,-48.4040269,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706151401715172471F1.jpg,Não
V20260706151506947104566,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:15:03",Outros,476070,URBANO,4.5,40,Sim,300,300,0,-10.6815272,-48.4036467,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706151506947104566F1.jpg,Não
V20260706151627116809996,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:16:25",Oiti,476070,URBANO,4.5,40,Sim,300,300,0,-10.6816689,-48.4037697,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706151627116809996F1.jpg,Não
V20260706151718367769795,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:17:16",Oiti,527036,URBANO,4,60,Sim,300,300,0,-10.6816318,-48.4037963,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706151718367769795F1.jpg,Não
V20260706151829461897776,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:18:27",Oiti,527036,URBANO,3.5,40,Sim,300,300,0,-10.6816843,-48.4037955,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706151829461897776F1.jpg,Não
V20260706151928872948465,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:19:26",Oiti,527036,URBANO,4,40,Sim,300,300,0,-10.681846,-48.4038043,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706151928872948465F1.jpg,Não
V20260706152044299465639,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:20:41",Oiti,527029,URBANO,5,40,Sim,100,300,0,-10.6821023,-48.4040578,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706152044299465639F1.jpg,Não
V20260706152145706576628,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:21:42",Oiti,1784390,URBANO,6,50,Sim,50,300,0,-10.6822125,-48.4042276,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706152145706576628F1.jpg,Não
V20260706152258370229298,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:22:55",Oiti,476071,URBANO,6,40,Sim,300,300,0,-10.6822856,-48.4040787,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706152258370229298F1.jpg,Não
V20260706152404569752020,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:24:01",Oiti,1784395,URBANO,5,50,Sim,150,300,0,-10.6824144,-48.4042945,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706152404569752020F1.jpg,Não
V20260706152539410179171,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:25:36",Oiti,527040,URBANO,5,40,Sim,150,300,0,-10.6832325,-48.4046128,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706152539410179171F1.jpg,Sim
V20260706152658922825932,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:26:56",Oiti,1597343,URBANO,5.5,40,Sim,100,300,0,-10.6830263,-48.4044539,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706152658922825932F1.jpg,Não
V20260706152823980146581,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:28:21",Outros,527039,URBANO,7.5,60,Sim,0,200,0,-10.6830726,-48.4044063,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706152823980146581F1.jpg,Não
V20260706154646983807770,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:46:44",Oiti,527038,URBANO,7,50,Sim,50,300,0,-10.6845298,-48.4050094,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706154646983807770F1.jpg,Não
V20260706154751928285315,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:47:49",Oiti,527038,URBANO,7,70,Sim,50,300,0,-10.6847525,-48.4050018,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706154751928285315F1.jpg,Não
V20260706154859169399029,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:48:56",Oiti,471977,URBANO,7,60,Sim,0,300,0,-10.6848788,-48.4050126,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706154859169399029F1.jpg,Não
V20260706155000227600147,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:49:57",Oiti,1603473,URBANO,7,60,Sim,50,300,0,-10.6849053,-48.4047337,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706155000227600147F1.jpg,Não
V20260706155120453673487,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:51:18",Oiti,1603473,URBANO,4,40,Sim,300,300,0,-10.6849338,-48.4050179,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706155120453673487F1.jpg,Não
V20260706155228310298494,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:52:26",Oiti,1603473,URBANO,8,90,Sim,0,150,0,-10.6849643,-48.4050337,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706155228310298494F1.jpg,Não
V20260706155339642075759,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:53:37",Oiti,1603472,URBANO,8,80,Sim,0,100,0,-10.6851607,-48.4052563,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706155339642075759F1.jpg,Não
V20260706155442688910067,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:54:39",Mangueira,1603472,URBANO,3.5,30,Sim,300,300,0,-10.6851272,-48.4050985,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706155442688910067F1.jpg,Não
V20260706155552412005861,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:55:50",Cajueiro,1603472,URBANO,3,20,Sim,300,300,0,-10.6852556,-48.4052254,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706155552412005861F1.jpg,Não
V20260706155714035958362,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:57:11",Cajueiro,527032,URBANO,5.5,30,Sim,300,300,0,-10.6852085,-48.405253,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706155714035958362F1.jpg,Não
V20260706155818587855662,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:58:15",Cajueiro,527032,URBANO,7,50,Sim,50,300,0,-10.6851754,-48.4051178,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706155818587855662F1.jpg,Não
V20260706160027008774049,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 15:59:58",Cajueiro,527032,URBANO,7,50,Sim,50,300,0,-10.6852354,-48.4052758,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706160027008774049F1.jpg,Sim
V20260706160229589885245,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:02:26",Oiti,527032,URBANO,7.5,80,Sim,0,300,0,-10.6852312,-48.4052563,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706160229589885245F1.jpg,Não
V20260706160355718843090,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:03:52",Oiti,527032,URBANO,7.5,60,Sim,50,300,0,-10.6852989,-48.4052255,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706160355718843090F1.jpg,Não
V20260706160507865033857,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:05:05",Oiti,527032,URBANO,6,60,Sim,50,300,0,-10.6854255,-48.4054117,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706160507865033857F1.jpg,Não
V20260706160619969503606,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:06:16",Oiti,527026,URBANO,6,50,Sim,50,300,0,-10.6855182,-48.4054177,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706160619969503606F1.jpg,Não
